# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TcIL3000_9_1610	TcIL3000_9_1610	TcIL3000_9_1610.1	protein_coding	1	3	6	58	0	0	0	0	0	30	1	0	0	6	0	0	0	0	0	1	0	0	3	28
TcIL3000_9_1620	TcIL3000_9_1620	TcIL3000_9_1620.1	protein_coding	0	2	3	69	0	0	0	0	0	32	0	0	0	3	0	0	0	0	0	0	0	0	2	37
TcIL3000_9_1630	TcIL3000_9_1630	TcIL3000_9_1630.1	protein_coding	0	1	0	71	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	1	35
TcIL3000_9_1640	TcIL3000_9_1640	TcIL3000_9_1640.1	protein_coding	1	0	2	58	0	0	0	0	1	24	1	0	0	1	0	0	0	0	0	0	0	0	0	34
TcIL3000_9_1650	TcIL3000_9_1650	TcIL3000_9_1650.1	protein_coding	0	0	0	56	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	30
TcIL3000_9_1660	TcIL3000_9_1660	TcIL3000_9_1660.1	protein_coding	0	1	0	64	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1	36
TcIL3000_9_1670	TcIL3000_9_1670	TcIL3000_9_1670.1	protein_coding	0	9	2	58	0	0	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	0	9	36
TcIL3000_9_1680	TcIL3000_9_1680	TcIL3000_9_1680.1	protein_coding	0	1	0	38	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	27
TcIL3000_9_1690	TcIL3000_9_1690	TcIL3000_9_1690.1	protein_coding	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
TcIL3000_9_1700	TcIL3000_9_1700	TcIL3000_9_1700.1	protein_coding	0	3	1	30	0	0	0	0	0	26	0	0	0	1	0	0	0	0	0	0	0	0	3	4
TcIL3000_9_1710	TcIL3000_9_1710	TcIL3000_9_1710.1	protein_coding	0	0	0	85	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	22
TcIL3000_9_1720	TcIL3000_9_1720	TcIL3000_9_1720.1	protein_coding	0	0	0	93	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	26
TcIL3000_9_1740	TcIL3000_9_1740	TcIL3000_9_1740.1	protein_coding	3	11	10	89	0	0	0	0	0	56	3	0	0	10	0	0	0	0	0	1	0	0	11	33
TcIL3000_9_1750	TcIL3000_9_1750	TcIL3000_9_1750.1	protein_coding	0	4	7	125	0	0	0	0	0	55	0	0	0	7	0	0	0	0	0	0	0	0	4	70
TcIL3000_9_1770	TcIL3000_9_1770	TcIL3000_9_1770.1	protein_coding	1	4	3	103	0	0	0	0	0	45	1	0	0	3	0	0	0	0	0	0	0	0	4	58
TcIL3000_9_1780	TcIL3000_9_1780	TcIL3000_9_1780.1	protein_coding	0	2	0	116	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	2	56
TcIL3000_9_1790	TcIL3000_9_1790	TcIL3000_9_1790.1	protein_coding	0	3	1	112	0	0	0	0	0	52	0	0	0	1	0	0	0	0	0	0	0	0	3	60
TcIL3000_9_180	TcIL3000_9_180	TcIL3000_9_180.1	protein_coding	0	0	0	78	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	36
TcIL3000_9_1800	TcIL3000_9_1800	TcIL3000_9_1800.1	protein_coding	0	7	2	93	0	0	0	0	0	48	0	0	0	2	0	0	0	0	0	0	0	0	7	45
TcIL3000_9_1810	TcIL3000_9_1810	TcIL3000_9_1810.1	protein_coding	0	4	2	107	0	0	0	0	0	50	0	0	0	2	0	0	0	0	0	0	0	0	4	57
TcIL3000_9_1820	TcIL3000_9_1820	TcIL3000_9_1820.1	protein_coding	0	13	4	82	0	0	0	0	0	31	0	0	0	4	0	0	0	0	0	0	0	0	13	51
TcIL3000_9_1830	TcIL3000_9_1830	TcIL3000_9_1830.1	protein_coding	0	1	4	70	0	0	0	0	0	21	0	0	0	4	0	0	0	0	0	0	0	0	1	49
TcIL3000_9_1840	TcIL3000_9_1840	TcIL3000_9_1840.1	protein_coding	0	6	2	61	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	6	54
TcIL3000_9_1850	TcIL3000_9_1850	TcIL3000_9_1850.1	protein_coding	6	12	9	43	0	0	0	0	1	35	5	0	0	9	0	0	0	0	0	1	0	0	12	8
TcIL3000_9_1870	TcIL3000_9_1870	TcIL3000_9_1870.1	protein_coding	0	4	3	50	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	4	48
TcIL3000_9_1880	TcIL3000_9_1880	TcIL3000_9_1880.1	protein_coding	3	5	3	33	0	0	0	1	0	30	2	0	0	2	0	0	0	0	0	2	0	0	5	3
TcIL3000_9_1890	TcIL3000_9_1890	TcIL3000_9_1890.1	protein_coding	0	5	1	55	0	0	0	0	0	29	0	0	0	1	0	0	0	0	0	0	0	0	5	26
TcIL3000_9_190	TcIL3000_9_190	TcIL3000_9_190.1	protein_coding	0	1	2	111	0	0	0	0	0	37	0	0	0	2	0	0	0	0	0	0	0	0	1	74
TcIL3000_9_1900	TcIL3000_9_1900	TcIL3000_9_1900.1	protein_coding	0	6	0	64	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	6	33
TcIL3000_9_1910	TcIL3000_9_1910	TcIL3000_9_1910.1	protein_coding	0	2	0	57	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	2	33
TcIL3000_9_1920	TcIL3000_9_1920	TcIL3000_9_1920.1	protein_coding	0	5	7	28	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5	28
TcIL3000_9_1930	TcIL3000_9_1930	TcIL3000_9_1930.1	protein_coding	0	0	0	42	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TcIL3000_9_1940	TcIL3000_9_1940	TcIL3000_9_1940.1	protein_coding	0	0	0	59	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TcIL3000_9_1950	TcIL3000_9_1950	TcIL3000_9_1950.1	protein_coding	0	1	5	79	0	0	0	0	0	72	0	0	0	5	0	0	0	0	0	0	0	0	1	7
TcIL3000_9_1960	TcIL3000_9_1960	TcIL3000_9_1960.1	protein_coding	0	1	0	85	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	1	25
TcIL3000_9_1970	TcIL3000_9_1970	TcIL3000_9_1970.1	protein_coding	3	0	1	82	0	0	0	0	1	44	2	0	0	0	0	0	0	0	2	0	0	0	0	38
TcIL3000_9_1980	TcIL3000_9_1980	TcIL3000_9_1980.1	protein_coding	0	7	2	77	0	0	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	0	7	55
TcIL3000_9_1990	TcIL3000_9_1990	TcIL3000_9_1990.1	protein_coding	1	1	1	68	0	0	0	0	0	43	1	0	0	1	0	0	0	0	0	0	0	0	1	25
TcIL3000_9_20	TcIL3000_9_20	TcIL3000_9_20.1	protein_coding	0	5	2	169	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	169
TcIL3000_9_200	TcIL3000_9_200	TcIL3000_9_200.1	protein_coding	0	0	2	106	0	0	0	0	0	27	0	0	0	2	0	0	0	0	0	0	0	0	0	79
TcIL3000_9_2010	TcIL3000_9_2010	TcIL3000_9_2010.1	protein_coding	0	2	1	45	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	2	41
TcIL3000_9_2030	TcIL3000_9_2030	TcIL3000_9_2030.1	protein_coding	0	0	1	66	0	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	0	43
TcIL3000_9_2040	TcIL3000_9_2040	TcIL3000_9_2040.1	protein_coding	0	1	0	86	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	1	37
TcIL3000_9_2050	TcIL3000_9_2050	TcIL3000_9_2050.1	protein_coding	0	1	0	54	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	4
TcIL3000_9_2060	TcIL3000_9_2060	TcIL3000_9_2060.1	protein_coding	0	2	1	59	0	0	0	0	0	47	0	0	0	1	0	0	0	0	0	0	0	0	2	12
TcIL3000_9_2070	TcIL3000_9_2070	TcIL3000_9_2070.1	protein_coding	0	4	0	64	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	4	44
TcIL3000_9_2080	TcIL3000_9_2080	TcIL3000_9_2080.1	protein_coding	0	2	0	71	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	2	49
TcIL3000_9_2090	TcIL3000_9_2090	TcIL3000_9_2090.1	protein_coding	0	2	0	68	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2	51
TcIL3000_9_210	TcIL3000_9_210	TcIL3000_9_210.1	protein_coding	0	36	13	166	0	0	0	0	0	47	0	0	0	13	0	0	0	0	0	0	0	0	36	119
TcIL3000_9_2100	TcIL3000_9_2100	TcIL3000_9_2100.1	protein_coding	0	3	4	62	0	0	0	0	0	22	0	0	0	4	0	0	0	0	0	0	0	0	3	40
TcIL3000_9_2110	TcIL3000_9_2110	TcIL3000_9_2110.1	protein_coding	0	0	0	52	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	22
TcIL3000_9_2130	TcIL3000_9_2130	TcIL3000_9_2130.1	protein_coding	1	5	1	53	0	0	0	0	0	32	1	0	0	1	0	0	0	0	0	1	0	0	5	21
TcIL3000_9_2140	TcIL3000_9_2140	TcIL3000_9_2140.1	protein_coding	2	13	15	19	0	0	0	1	1	0	1	0	0	14	0	0	0	0	0	1	0	0	13	19
TcIL3000_9_2150	TcIL3000_9_2150	TcIL3000_9_2150.1	protein_coding	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TcIL3000_9_2160	TcIL3000_9_2160	TcIL3000_9_2160.1	protein_coding	0	3	1	13	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	3	0
TcIL3000_9_2170	TcIL3000_9_2170	TcIL3000_9_2170.1	protein_coding	0	0	0	19	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	4
TcIL3000_9_2180	TcIL3000_9_2180	TcIL3000_9_2180.1	protein_coding	1	0	0	18	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	6
TcIL3000_9_2190	TcIL3000_9_2190	TcIL3000_9_2190.1	protein_coding	0	5	1	13	0	0	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	1	4	8
TcIL3000_9_220	TcIL3000_9_220	TcIL3000_9_220.1	protein_coding	1	1	1	219	0	0	0	0	0	81	1	0	0	1	0	0	0	0	0	0	0	0	1	138
TcIL3000_9_2200	TcIL3000_9_2200	TcIL3000_9_2200.1	protein_coding	1	1	2	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	11
TcIL3000_9_2210	TcIL3000_9_2210	TcIL3000_9_2210.1	protein_coding	0	2	7	29	0	0	0	0	1	20	0	0	0	6	0	0	0	0	0	0	0	0	2	9
TcIL3000_9_2220	TcIL3000_9_2220	TcIL3000_9_2220.1	protein_coding	0	0	1	41	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	30
TcIL3000_9_2230	TcIL3000_9_2230	TcIL3000_9_2230.1	protein_coding	0	5	1	54	0	0	0	0	0	29	0	0	0	1	0	0	0	0	0	0	0	0	5	25
TcIL3000_9_2240	TcIL3000_9_2240	TcIL3000_9_2240.1	protein_coding	0	0	1	35	0	0	0	0	0	26	0	0	0	1	0	0	0	0	0	0	0	0	0	9
TcIL3000_9_2250	TcIL3000_9_2250	TcIL3000_9_2250.1	protein_coding	0	1	0	42	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	31
TcIL3000_9_2260	TcIL3000_9_2260	TcIL3000_9_2260.1	protein_coding	0	0	1	37	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	27
TcIL3000_9_2270	TcIL3000_9_2270	TcIL3000_9_2270.1	protein_coding	0	4	0	26	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4	15
TcIL3000_9_2280	TcIL3000_9_2280	TcIL3000_9_2280.1	protein_coding	0	2	1	21	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	2	9
TcIL3000_9_2300	TcIL3000_9_2300	TcIL3000_9_2300.1	protein_coding	1	0	1	13	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	13
TcIL3000_9_2310	TcIL3000_9_2310	TcIL3000_9_2310.1	protein_coding	2	2	2	36	0	0	0	0	1	36	1	0	0	2	0	0	0	0	0	1	0	0	2	0
TcIL3000_9_2320	TcIL3000_9_2320	TcIL3000_9_2320.1	protein_coding	1	3	2	36	0	0	0	0	0	19	1	0	0	2	0	0	0	0	0	0	0	0	3	17
TcIL3000_9_2350	TcIL3000_9_2350	TcIL3000_9_2350.1	protein_coding	2	3	5	62	0	0	0	0	0	42	1	0	0	5	0	0	0	0	0	1	0	0	3	20
TcIL3000_9_2360	TcIL3000_9_2360	TcIL3000_9_2360.1	protein_coding	0	2	0	76	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	2	39
TcIL3000_9_2380	TcIL3000_9_2380	TcIL3000_9_2380.1	protein_coding	0	0	0	78	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	61
TcIL3000_9_2390	TcIL3000_9_2390	TcIL3000_9_2390.1	protein_coding	0	3	4	42	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	42
TcIL3000_9_240	TcIL3000_9_240	TcIL3000_9_240.1	protein_coding	1	6	3	227	0	0	0	0	0	105	1	0	0	3	0	0	0	0	0	0	0	0	6	122
TcIL3000_9_2400	TcIL3000_9_2400	TcIL3000_9_2400.1	protein_coding	0	12	2	41	0	0	0	0	0	38	0	0	0	2	0	0	0	0	0	0	0	0	12	3
TcIL3000_9_2410	TcIL3000_9_2410	TcIL3000_9_2410.1	protein_coding	1	8	13	61	0	0	0	0	0	44	1	0	0	13	0	0	0	0	0	0	0	0	8	17
TcIL3000_9_2430	TcIL3000_9_2430	TcIL3000_9_2430.1	protein_coding	0	5	1	77	0	0	0	0	0	40	0	0	0	1	0	0	0	0	0	0	0	0	5	37
TcIL3000_9_2440	TcIL3000_9_2440	TcIL3000_9_2440.1	protein_coding	0	5	0	88	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	5	50
TcIL3000_9_2450	TcIL3000_9_2450	TcIL3000_9_2450.1	protein_coding	2	4	6	68	0	0	0	0	1	22	1	0	0	6	0	0	0	0	0	1	0	0	4	46
TcIL3000_9_2460	TcIL3000_9_2460	TcIL3000_9_2460.1	protein_coding	0	0	0	65	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	44
TcIL3000_9_2480	TcIL3000_9_2480	TcIL3000_9_2480.1	protein_coding	0	0	0	44	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	40
TcIL3000_9_2490	TcIL3000_9_2490	TcIL3000_9_2490.1	protein_coding	0	2	2	30	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	30
TcIL3000_9_250	TcIL3000_9_250	TcIL3000_9_250.1	protein_coding	0	4	2	232	0	0	0	0	0	124	0	0	0	2	0	0	0	0	0	0	0	0	4	108
TcIL3000_9_2500	TcIL3000_9_2500	TcIL3000_9_2500.1	protein_coding	0	13	2	53	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	13	50
TcIL3000_9_2510	TcIL3000_9_2510	TcIL3000_9_2510.1	protein_coding	0	4	3	81	0	0	0	0	0	27	0	0	0	3	0	0	0	0	0	0	0	0	4	54
TcIL3000_9_2520	TcIL3000_9_2520	TcIL3000_9_2520.1	protein_coding	2	1	1	85	0	0	0	0	0	45	2	0	0	1	0	0	0	0	0	0	0	0	1	40
TcIL3000_9_2530	TcIL3000_9_2530	TcIL3000_9_2530.1	protein_coding	0	2	1	72	0	0	0	0	0	51	0	0	0	1	0	0	0	0	0	0	0	0	2	21
TcIL3000_9_2550	TcIL3000_9_2550	TcIL3000_9_2550.1	protein_coding	0	0	1	65	0	0	0	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	11
TcIL3000_9_2560	TcIL3000_9_2560	TcIL3000_9_2560.1	protein_coding	0	8	3	14	0	0	0	0	0	14	0	0	0	3	0	0	0	0	0	0	0	0	8	0
TcIL3000_9_2570	TcIL3000_9_2570	TcIL3000_9_2570.1	protein_coding	0	3	1	34	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	3	25
TcIL3000_9_2580	TcIL3000_9_2580	TcIL3000_9_2580.1	protein_coding	0	1	2	46	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	1	29
TcIL3000_9_2590	TcIL3000_9_2590	TcIL3000_9_2590.1	protein_coding	1	13	9	56	0	0	1	1	0	26	0	0	0	8	0	0	0	0	0	1	0	0	13	30
TcIL3000_9_260	TcIL3000_9_260	TcIL3000_9_260.1	protein_coding	0	20	22	192	0	0	0	0	0	123	0	0	0	22	0	0	0	0	0	0	0	0	20	69
TcIL3000_9_2600	TcIL3000_9_2600	TcIL3000_9_2600.1	protein_coding	4	5	6	69	0	0	0	0	0	26	4	0	0	6	0	0	0	0	0	0	0	0	5	43
TcIL3000_9_2620	TcIL3000_9_2620	TcIL3000_9_2620.1	protein_coding	0	7	10	82	0	0	0	0	0	33	0	0	0	10	0	0	0	0	0	0	0	0	7	49
TcIL3000_9_2630	TcIL3000_9_2630	TcIL3000_9_2630.1	protein_coding	0	1	2	76	0	0	0	0	0	30	0	0	0	2	0	0	0	0	0	0	0	0	1	46
TcIL3000_9_2650	TcIL3000_9_2650	TcIL3000_9_2650.1	protein_coding	0	9	5	74	0	0	0	0	0	56	0	0	0	5	0	0	0	0	0	0	0	0	9	18
TcIL3000_9_2660	TcIL3000_9_2660	TcIL3000_9_2660.1	protein_coding	0	5	3	33	0	0	0	0	0	24	0	0	0	3	0	0	0	0	0	0	0	0	5	9
TcIL3000_9_2670	TcIL3000_9_2670	TcIL3000_9_2670.1	protein_coding	0	4	5	17	0	0	0	0	0	16	0	0	0	5	0	0	0	0	0	0	0	0	4	1
TcIL3000_9_2680	TcIL3000_9_2680	TcIL3000_9_2680.1	protein_coding	0	1	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TcIL3000_9_2690	TcIL3000_9_2690	TcIL3000_9_2690.1	protein_coding	0	0	0	138	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	62
TcIL3000_9_270	TcIL3000_9_270	TcIL3000_9_270.1	protein_coding	0	9	4	177	0	0	0	0	0	125	0	0	0	4	0	0	0	0	0	0	0	0	9	52
TcIL3000_9_2710	TcIL3000_9_2710	TcIL3000_9_2710.1	protein_coding	1	3	6	92	0	0	0	0	0	34	0	0	0	6	0	0	0	1	0	1	0	1	2	58
TcIL3000_9_2720	TcIL3000_9_2720	TcIL3000_9_2720.1	protein_coding	1	0	0	96	0	0	1	0	0	67	0	0	0	0	0	0	0	0	0	1	0	0	0	29
TcIL3000_9_2750	TcIL3000_9_2750	TcIL3000_9_2750.1	protein_coding	0	2	0	85	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	2	36
TcIL3000_9_2760	TcIL3000_9_2760	TcIL3000_9_2760.1	protein_coding	0	0	5	54	0	0	0	0	0	26	0	0	0	5	0	0	0	0	0	0	0	0	0	28
TcIL3000_9_2780	TcIL3000_9_2780	TcIL3000_9_2780.1	protein_coding	0	6	9	63	0	0	0	0	0	37	0	0	0	9	0	0	0	0	0	0	0	0	6	26
TcIL3000_9_2790	TcIL3000_9_2790	TcIL3000_9_2790.1	protein_coding	0	6	5	92	0	0	0	2	0	55	0	0	0	3	0	0	0	0	0	0	0	0	6	37
TcIL3000_9_280	TcIL3000_9_280	TcIL3000_9_280.1	protein_coding	0	12	1	163	0	0	0	0	0	106	0	0	0	1	0	0	0	0	0	0	0	0	12	57
TcIL3000_9_2800	TcIL3000_9_2800	TcIL3000_9_2800.1	protein_coding	0	0	0	94	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	40
TcIL3000_9_2810	TcIL3000_9_2810	TcIL3000_9_2810.1	protein_coding	0	0	0	81	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	46
TcIL3000_9_2820	TcIL3000_9_2820	TcIL3000_9_2820.1	protein_coding	0	0	0	75	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	48
TcIL3000_9_2830	TcIL3000_9_2830	TcIL3000_9_2830.1	protein_coding	0	0	0	77	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	57
TcIL3000_9_2840	TcIL3000_9_2840	TcIL3000_9_2840.1	protein_coding	0	3	2	71	0	0	0	0	0	40	0	0	0	2	0	0	0	0	0	0	0	0	3	31
TcIL3000_9_2850	TcIL3000_9_2850	TcIL3000_9_2850.1	protein_coding	0	6	4	87	0	0	0	0	0	55	0	0	0	4	0	0	0	0	0	0	0	0	6	32
TcIL3000_9_2860	TcIL3000_9_2860	TcIL3000_9_2860.1	protein_coding	0	1	2	81	0	0	0	0	0	33	0	0	0	2	0	0	0	0	0	0	0	0	1	48
TcIL3000_9_2870	TcIL3000_9_2870	TcIL3000_9_2870.1	protein_coding	0	13	0	51	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	13	23
TcIL3000_9_2880	TcIL3000_9_2880	TcIL3000_9_2880.1	protein_coding	0	6	6	45	0	0	0	1	0	44	0	0	0	5	0	0	0	0	0	0	0	0	6	1
TcIL3000_9_2890	TcIL3000_9_2890	TcIL3000_9_2890.1	protein_coding	0	2	2	31	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	31
TcIL3000_9_2900	TcIL3000_9_2900	TcIL3000_9_2900.1	protein_coding	0	9	1	29	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	9	17
TcIL3000_9_2910	TcIL3000_9_2910	TcIL3000_9_2910.1	protein_coding	0	1	0	39	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	1	13
TcIL3000_9_2920	TcIL3000_9_2920	TcIL3000_9_2920.1	protein_coding	0	1	0	38	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	1	6
TcIL3000_9_2930	TcIL3000_9_2930	TcIL3000_9_2930.1	protein_coding	0	1	0	34	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	1	7
TcIL3000_9_2940	TcIL3000_9_2940	TcIL3000_9_2940.1	protein_coding	0	0	1	29	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	0	12
TcIL3000_9_2950	TcIL3000_9_2950	TcIL3000_9_2950.1	protein_coding	1	3	1	21	0	0	0	0	0	6	1	0	0	1	0	0	0	0	0	1	0	0	3	15
TcIL3000_9_2960	TcIL3000_9_2960	TcIL3000_9_2960.1	protein_coding	0	0	0	32	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	26
TcIL3000_9_2970	TcIL3000_9_2970	TcIL3000_9_2970.1	protein_coding	0	6	2	47	0	0	0	0	0	12	0	0	0	2	0	0	0	0	0	0	0	0	6	35
TcIL3000_9_2980	TcIL3000_9_2980	TcIL3000_9_2980.1	protein_coding	0	1	3	46	0	1	0	0	0	20	0	0	0	2	0	0	0	0	0	0	0	0	1	26
TcIL3000_9_2990	TcIL3000_9_2990	TcIL3000_9_2990.1	protein_coding	0	0	0	47	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	21
TcIL3000_9_30	TcIL3000_9_30	TcIL3000_9_30.1	protein_coding	0	5	12	202	0	0	0	0	0	17	0	0	0	12	0	0	0	0	0	0	0	0	5	185
TcIL3000_9_300	TcIL3000_9_300	TcIL3000_9_300.1	protein_coding	0	4	8	110	0	0	0	0	0	56	0	0	0	8	0	0	0	0	0	0	0	0	4	54
TcIL3000_9_3000	TcIL3000_9_3000	TcIL3000_9_3000.1	protein_coding	0	3	1	39	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	3	15
TcIL3000_9_3010	TcIL3000_9_3010	TcIL3000_9_3010.1	protein_coding	0	4	6	33	0	0	0	0	0	33	0	0	0	6	0	0	0	0	0	0	0	0	4	0
TcIL3000_9_3020	TcIL3000_9_3020	TcIL3000_9_3020.1	protein_coding	0	3	1	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	6
TcIL3000_9_3030	TcIL3000_9_3030	TcIL3000_9_3030.1	protein_coding	0	0	1	30	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	21
TcIL3000_9_3040	TcIL3000_9_3040	TcIL3000_9_3040.1	protein_coding	0	1	1	25	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	1	19
TcIL3000_9_3050	TcIL3000_9_3050	TcIL3000_9_3050.1	protein_coding	0	1	0	28	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	17
TcIL3000_9_3060	TcIL3000_9_3060	TcIL3000_9_3060.1	protein_coding	0	0	0	47	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	26
TcIL3000_9_3080	TcIL3000_9_3080	TcIL3000_9_3080.1	protein_coding	0	10	24	53	0	0	0	0	0	15	0	0	0	24	0	0	0	0	0	0	0	0	10	38
TcIL3000_9_3090	TcIL3000_9_3090	TcIL3000_9_3090.1	protein_coding	3	5	5	57	0	0	2	0	0	31	2	0	0	4	0	0	0	0	0	2	0	0	5	26
TcIL3000_9_310	TcIL3000_9_310	TcIL3000_9_310.1	protein_coding	1	5	2	101	0	0	0	0	0	55	1	0	0	2	0	0	0	0	0	0	0	0	5	46
TcIL3000_9_3100	TcIL3000_9_3100	TcIL3000_9_3100.1	protein_coding	1	1	2	57	0	0	1	0	0	29	1	0	0	1	0	0	0	0	0	0	0	0	1	28
TcIL3000_9_3110	TcIL3000_9_3110	TcIL3000_9_3110.1	protein_coding	0	6	3	49	0	0	0	0	1	41	0	0	0	2	0	0	0	0	0	0	0	0	6	8
TcIL3000_9_3120	TcIL3000_9_3120	TcIL3000_9_3120.1	protein_coding	1	1	0	28	0	0	0	0	0	28	1	0	0	0	0	0	0	1	0	0	0	0	1	0
TcIL3000_9_3130	TcIL3000_9_3130	TcIL3000_9_3130.1	protein_coding	1	2	1	36	0	0	0	0	0	16	1	0	0	1	0	0	0	0	0	0	0	0	2	20
TcIL3000_9_3140	TcIL3000_9_3140	TcIL3000_9_3140.1	protein_coding	0	1	0	39	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1	11
